cfips,first_day_of_month,row_id,state,diff_abs,diff,diff_1_2,mb_dens_shift1,active_shift1,mb_dens_shift2,active_shift2,mb_dens_shift3,active_shift3,mb_dens_shift4,active_shift4,mb_dens_shift5,active_shift5,cfips_amount,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,rolling_lag_mean_t3_shift2,rolling_lag_min_t3_shift2,rolling_lag_mean_t6_shift2,rolling_lag_min_t6_shift2,rolling_lag_mean_t3_shift3,rolling_lag_min_t3_shift3,rolling_lag_mean_t6_shift3,rolling_lag_min_t6_shift3,rolling_lag_std_t6_shift1,target,shift_target,microbusiness_density,state_rolling_lag_mean_t3_shift2,state_rolling_lag_min_t3_shift2,state_rolling_lag_mean_t6_shift2,state_rolling_lag_min_t6_shift2,state_rolling_lag_mean_t3_shift3,state_rolling_lag_min_t3_shift3,state_rolling_lag_mean_t6_shift3,state_rolling_lag_min_t6_shift3
1071,2023-05-01,1071_2023-05-01,Alabama,0.015299023529411756,0.08563750000000003,5.5975794687396485,1.740872107101299,,1.739469932851591,,1.7380207288707072,,1.735801045389049,,1.7334963,709.0,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.737763902370449,1.735801045389049,1.743780067851891,1.7334963,1.7357726914199187,1.7334963,1.7562319123766261,1.7334963,0.0027034237335381694,0.0,1.740872107101299,,2.3069680823770438,2.2801959655296478,2.3060601554659126,2.247914756350068,2.302532060595721,2.2747280889837596,2.301158556465738,2.2411598902558634
1073,2023-05-01,1073_2023-05-01,Alabama,0.03473911176470601,0.0957713,2.756872445348503,6.547178125192387,,6.541904742651563,,6.536454487825904,,6.528085429177675,,6.5194721,33136.0,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.535481553218381,6.528085429177675,6.526165209942524,6.5080609,6.52800400566786,6.5194721,6.515704236167263,6.4791389,0.010941079714592666,0.0,6.547178125192387,,2.3069680823770438,2.2801959655296478,2.3060601554659126,2.247914756350068,2.302532060595721,2.2747280889837596,2.301158556465738,2.2411598902558634
1075,2023-05-01,1075_2023-05-01,Alabama,0.021471732352941177,-0.12921088999999997,-6.017720781728205,0.92046190442743,,0.9196523682855375,,0.9188110929808904,,0.9172719689172827,,0.9155646,99.0,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9185784767279035,0.9172719689172827,0.9201542500306186,0.9155646,0.917215887299391,0.9155646,0.9225556669830288,0.9155646,0.0020864299248667117,0.0,0.92046190442743,,2.3069680823770438,2.2801959655296478,2.3060601554659126,2.247914756350068,2.302532060595721,2.2747280889837596,2.301158556465738,2.2411598902558634
1077,2023-05-01,1077_2023-05-01,Alabama,0.04456252941176467,-0.059261299999999295,-1.329845966606063,4.038438804125066,,4.035186069546192,,4.031824236377851,,4.026774516836537,,4.021462,2998.0,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03126160758686,4.026774516836537,4.032845187126763,4.021462,4.026686917738129,4.021462,4.044195225535731,4.021462,0.0074839867971133135,0.0,4.038438804125066,,2.3069680823770438,2.2801959655296478,2.3060601554659126,2.247914756350068,2.302532060595721,2.2747280889837596,2.301158556465738,2.2411598902558634
1079,2023-05-01,1079_2023-05-01,Alabama,0.016768217647058794,-0.046376799999999996,-2.7657560854796426,1.3373680250968705,,1.3362908506166062,,1.335177547084445,,1.3334491583776626,,1.3316816,344.0,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3349725186929045,1.3334491583776626,1.3404242093464525,1.3316816,1.3334361018207026,1.3316816,1.3422367842436846,1.3316816,0.006933977879378553,0.0,1.3373680250968705,,2.3069680823770438,2.2801959655296478,2.3060601554659126,2.247914756350068,2.302532060595721,2.2747280889837596,2.301158556465738,2.2411598902558634
1081,2023-05-01,1081_2023-05-01,Alabama,0.029116594117647037,0.020510499999999876,0.7044264833011096,4.051077334950224,,4.047814420747928,,4.044442066525737,,4.039301000049224,,4.0339408,5201.0,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0438524957742965,4.039301000049224,4.039672231220481,4.0300627,4.039227955524987,4.0339408,4.033869677762493,4.0129991,0.006104892324832282,0.0,4.051077334950224,,2.3069680823770438,2.2801959655296478,2.3060601554659126,2.247914756350068,2.302532060595721,2.2747280889837596,2.301158556465738,2.2411598902558634
1083,2023-05-01,1083_2023-05-01,Alabama,0.02939664705882353,0.005468599999999935,0.1860280184014561,2.9829281474489955,,2.980525567144549,,2.978042402914196,,2.9742568834997942,,2.9703102,2231.0,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9776082845195133,2.9742568834997942,2.970630808926423,2.9556651,2.9742031621379965,2.9703102,2.961161847735665,2.9237118,0.0067128726177382875,0.0,2.9829281474489955,,2.3069680823770438,2.2801959655296478,2.3060601554659126,2.247914756350068,2.302532060595721,2.2747280889837596,2.301158556465738,2.2411598902558634
1085,2023-05-01,1085_2023-05-01,Alabama,0.015797570588235298,-0.21772539999999996,-13.782207763144514,1.3912723721704163,,1.3901517807802564,,1.3889936041100586,,1.3875767770879321,,1.3861899,107.0,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3889073873260822,1.3875767770879321,1.391866993663041,1.3861899,1.3875867603993302,1.3861899,1.3847291468663319,1.3473247,0.0021032495724779515,0.0,1.3912723721704163,,2.3069680823770438,2.2801959655296478,2.3060601554659126,2.247914756350068,2.302532060595721,2.2747280889837596,2.301158556465738,2.2411598902558634
1087,2023-05-01,1087_2023-05-01,Alabama,0.028281694117647072,0.1293662,4.57420264365559,1.9300207185272882,,1.9284661957442057,,1.9268595333724736,,1.9242335452900377,,1.9215635,293.0,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9265197581355722,1.9242335452900377,1.9076460290677861,1.8625393,1.9242188595541705,1.9215635,1.8955651797770852,1.8559811,0.02617560461998089,0.0,1.9300207185272882,,2.3069680823770438,2.2801959655296478,2.3060601554659126,2.247914756350068,2.302532060595721,2.2747280889837596,2.301158556465738,2.2411598902558634
1089,2023-05-01,1089_2023-05-01,Alabama,0.047165788235294125,0.03963379999999983,0.8403082293945824,6.651315609055912,,6.645958349648024,,6.640421404676915,,6.631919230250671,,6.6231689,19033.0,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.639432994858537,6.631919230250671,6.618541514095934,6.5793228,6.631836511642528,6.6231689,6.60111392248793,6.5413928,0.022044335531657123,0.0,6.651315609055912,,2.3069680823770438,2.2801959655296478,2.3060601554659126,2.247914756350068,2.302532060595721,2.2747280889837596,2.301158556465738,2.2411598902558634
1091,2023-05-01,1091_2023-05-01,Alabama,0.017925682352941192,0.020109799999999955,1.1218429292707175,1.3945691190151006,,1.3934458722813836,,1.3922849512058777,,1.3904514003246902,,1.3886052,204.0,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3920607412706507,1.3904514003246902,1.381257137301992,1.3613777,1.3904471838435226,1.3886052,1.3725089919217615,1.340957,0.012629296151217452,0.0,1.3945691190151006,,2.3069680823770438,2.2801959655296478,2.3060601554659126,2.247914756350068,2.302532060595721,2.2747280889837596,2.301158556465738,2.2411598902558634
1093,2023-05-01,1093_2023-05-01,Alabama,0.02597453529411764,-0.1314004999999998,-5.058820052490318,1.6295700646254332,,1.6282575378904756,,1.6269009882535719,,1.6247601066637918,,1.6226064,383.0,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62663954426928,1.6247601066637918,1.6260351388013066,1.6226064,1.6247558316391213,1.6226064,1.6257993658195609,1.6226064,0.0029306305752320482,0.0,1.6295700646254332,,2.3069680823770438,2.2801959655296478,2.3060601554659126,2.247914756350068,2.302532060595721,2.2747280889837596,2.301158556465738,2.2411598902558634
1095,2023-05-01,1095_2023-05-01,Alabama,0.0183536352941176,0.05713800000000013,3.1131707198253555,2.8311231039016853,,2.8288427939938807,,2.82648600117963,,2.8228931317088897,,2.8191473,2033.0,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8260739756274664,2.8228931317088897,2.8103615711470673,2.7775466,2.8228421442961733,2.8191473,2.7983454888147534,2.7567463,0.0162628072270063,0.0,2.8311231039016853,,2.3069680823770438,2.2801959655296478,2.3060601554659126,2.247914756350068,2.302532060595721,2.2747280889837596,2.301158556465738,2.2411598902558634
1097,2023-05-01,1097_2023-05-01,Alabama,0.05216741764705883,-0.1764133000000001,-3.381675918741709,4.092887613140121,,4.08959102311798,,4.086183863569569,,4.0809671760081745,,4.0755191,12911.0,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0855806875652405,4.0809671760081745,4.091440210449287,4.0755191,4.080890046525915,4.0755191,4.094776806596291,4.0755191,0.011026304387120028,0.0,4.092887613140121,,2.3069680823770438,2.2801959655296478,2.3060601554659126,2.247914756350068,2.302532060595721,2.2747280889837596,2.301158556465738,2.2411598902558634
1099,2023-05-01,1099_2023-05-01,Alabama,0.022669611764705878,0.018157600000000107,0.8009665180181655,1.137470541527196,,1.1364701486708755,,1.1354305338082205,,1.1333155349437265,,1.1310428,186.0,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.135072072474274,1.1333155349437265,1.1239361529038037,1.0884768,1.1332629562506489,1.1310428,1.1159372614586578,1.0884768,0.006875578033341419,0.0,1.137470541527196,,2.3069680823770438,2.2801959655296478,2.3060601554659126,2.247914756350068,2.302532060595721,2.2747280889837596,2.301158556465738,2.2411598902558634
1101,2023-05-01,1101_2023-05-01,Alabama,0.07160862352941176,0.23919150000000045,3.340261105588177,4.7762028749310605,,4.772355913023123,,4.768387069158196,,4.76210449073317,,4.7556095,8238.0,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76761582430483,4.76210449073317,4.769790812152415,4.7556095,4.762033686630456,4.7556095,4.776139993315228,4.7556095,0.008519125273943506,0.0,4.7762028749310605,,2.3069680823770438,2.2801959655296478,2.3060601554659126,2.247914756350068,2.302532060595721,2.2747280889837596,2.301158556465738,2.2411598902558634
1103,2023-05-01,1103_2023-05-01,Alabama,0.017074700000000036,-0.07185949999999997,-4.208536606792495,3.0803660493384197,,3.077884988302151,,3.0753207110510705,,3.0714759060490544,,3.0674045,2821.0,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.074893868467425,3.0714759060490544,3.0542953342337125,3.0141246,3.0714003723667083,3.0674045,3.0378694361833545,2.9793296,0.022892681113611896,0.0,3.0803660493384197,,2.3069680823770438,2.2801959655296478,2.3060601554659126,2.247914756350068,2.302532060595721,2.2747280889837596,2.301158556465738,2.2411598902558634
1105,2023-05-01,1105_2023-05-01,Alabama,0.024872104117647058,-0.05489980999999999,-2.207284503969566,0.6308697602292077,,0.6303149171995548,,0.6296436646454723,,0.6284346582923395,,0.62717772,45.0,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6294644133791222,0.6284346582923395,0.6283210650228944,0.61324042,0.6284186809792706,0.62717772,0.6347668354896353,0.61324042,0.006685392563189481,0.0,0.6308697602292077,,2.3069680823770438,2.2801959655296478,2.3060601554659126,2.247914756350068,2.302532060595721,2.2747280889837596,2.301158556465738,2.2411598902558634
1107,2023-05-01,1107_2023-05-01,Alabama,0.015090076470588243,-0.024673040000000035,-1.6350506936190647,0.7806615045101856,,0.7799749212855618,,0.7792614194644933,,0.77782627889051,,0.77630109,125.0,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7790208732135216,0.77782627889051,0.7755908516067609,0.7700907,0.7777962627850012,0.77630109,0.7739434813925006,0.7700907,0.0038867530483736794,0.0,0.7806615045101856,,2.3069680823770438,2.2801959655296478,2.3060601554659126,2.247914756350068,2.302532060595721,2.2747280889837596,2.301158556465738,2.2411598902558634
1109,2023-05-01,1109_2023-05-01,Alabama,0.02573329411764708,-0.029780699999999882,-1.1572828516958977,1.9683812179530138,,1.9667957979522201,,1.9651572020523158,,1.9626595104464075,,1.9600579,529.0,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9648708368169814,1.9626595104464075,1.9686396684084906,1.9600579,1.962624870832908,1.9600579,1.9706043354164537,1.9600579,0.006427133702142558,0.0,1.9683812179530138,,2.3069680823770438,2.2801959655296478,2.3060601554659126,2.247914756350068,2.302532060595721,2.2747280889837596,2.301158556465738,2.2411598902558634
1111,2023-05-01,1111_2023-05-01,Alabama,0.0740376647058823,-0.07886890000000024,-1.065253750416227,5.035845649046904,,5.031789559535335,,5.027604962349599,,5.017981768190807,,5.0117202,898.0,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.025792096691913,5.017981768190807,5.1340963816792895,5.0117202,5.019102310180135,5.0117202,5.147494421756734,5.0117202,0.14068426271996806,0.0,5.035845649046904,,2.3069680823770438,2.2801959655296478,2.3060601554659126,2.247914756350068,2.302532060595721,2.2747280889837596,2.301158556465738,2.2411598902558634
1113,2023-05-01,1113_2023-05-01,Alabama,0.029120941176470558,0.16901520000000003,5.803905820755639,2.5614020064478566,,2.559338941664441,,2.5572066805010585,,2.5537909999168087,,2.5502195,1121.0,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.556778874027436,2.5537909999168087,2.5440202203470514,2.5092704,2.5537390601392893,2.5502195,2.5360546300696445,2.5092704,0.019645126033946896,0.0,2.5614020064478566,,2.3069680823770438,2.2801959655296478,2.3060601554659126,2.247914756350068,2.302532060595721,2.2747280889837596,2.301158556465738,2.2411598902558634
1115,2023-05-01,1115_2023-05-01,Alabama,0.02894714705882358,-0.013245299999999904,-0.45756840814343785,3.039016128612003,,3.036568372603618,,3.0340385174502216,,3.0301818189355827,,3.0261629,2082.0,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.033596236329808,3.0301818189355827,3.016313651498237,2.9796512,3.0301277454619346,3.0261629,3.005858439397634,2.9738371,0.022331557033494084,0.0,3.039016128612003,,2.3069680823770438,2.2801959655296478,2.3060601554659126,2.247914756350068,2.302532060595721,2.2747280889837596,2.301158556465738,2.2411598902558634
1117,2023-05-01,1117_2023-05-01,Alabama,0.11998231764705877,0.30219850000000026,2.518691970003034,7.56963903173691,,7.563542114630485,,7.557289648393807,,7.551900170453524,,7.5433531,12493.0,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.557577311159272,7.551900170453524,7.539093572246302,7.504106,7.550847639615777,7.5433531,7.525464103141221,7.4817653,0.01969506662171686,0.0,7.56963903173691,,2.3069680823770438,2.2801959655296478,2.3060601554659126,2.247914756350068,2.302532060595721,2.2747280889837596,2.301158556465738,2.2411598902558634
1119,2023-05-01,1119_2023-05-01,Alabama,0.01516004823529411,-0.009683300000000061,-0.6387380732375488,1.0185383667341108,,1.0176425734201133,,1.016711659092592,,1.014817801264684,,1.0127827,103.0,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0163906779257965,1.014817801264684,1.014586688962898,1.0029498,1.014770720119092,1.0127827,1.0121378933928793,1.0029498,0.005751939157658592,0.0,1.0185383667341108,,2.3069680823770438,2.2801959655296478,2.3060601554659126,2.247914756350068,2.302532060595721,2.2747280889837596,2.301158556465738,2.2411598902558634
1121,2023-05-01,1121_2023-05-01,Alabama,0.01551195294117648,-0.02534449999999988,-1.6338690618847163,1.7242140373571333,,1.7228252802426358,,1.721389943415398,,1.719193583301922,,1.7169147,1086.0,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7211362689866518,1.719193583301922,1.7198159511599929,1.7169147,1.71916607557244,1.7169147,1.7172498877862201,1.7074289,0.002777464236590684,0.0,1.7242140373571333,,2.3069680823770438,2.2801959655296478,2.3060601554659126,2.247914756350068,2.302532060595721,2.2747280889837596,2.301158556465738,2.2411598902558634
1123,2023-05-01,1123_2023-05-01,Alabama,0.02805920000000003,-0.06859560000000009,-2.444674117579974,3.9426307369933205,,3.939455170406339,,3.9361730934887422,,3.931243173675064,,3.9260321,1259.0,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9356238125233816,3.931243173675064,3.929268806261691,3.9135587,3.9311494557212687,3.9260321,3.923393561193968,3.9042037,0.006379606056066923,0.0,3.9426307369933205,,2.3069680823770438,2.2801959655296478,2.3060601554659126,2.247914756350068,2.302532060595721,2.2747280889837596,2.301158556465738,2.2411598902558634
1125,2023-05-01,1125_2023-05-01,Alabama,0.06480934705882353,1.9268482000000002,29.73102318483654,4.257724671938821,,4.254295314967114,,4.250750935389251,,4.244755154608047,,4.238977,6998.0,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.249933801654804,4.244755154608047,4.204173617494068,4.086936,4.244827696665766,4.238977,4.161540681666216,3.9984977,0.04136215642179226,0.0,4.257724671938821,,2.3069680823770438,2.2801959655296478,2.3060601554659126,2.247914756350068,2.302532060595721,2.2747280889837596,2.301158556465738,2.2411598902558634
1127,2023-05-01,1127_2023-05-01,Alabama,0.02191312941176467,0.09427540000000012,4.302233525321388,1.6725776312244116,,1.6712304643213556,,1.669838112665183,,1.6676390418928773,,1.6654248,827.0,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6695692062931384,1.6676390418928773,1.650715219813236,1.6070242,1.6676339848526869,1.6654248,1.6413567090930101,1.6070242,0.02556866882859085,0.0,1.6725776312244116,,2.3069680823770438,2.2801959655296478,2.3060601554659126,2.247914756350068,2.302532060595721,2.2747280889837596,2.301158556465738,2.2411598902558634
1129,2023-05-01,1129_2023-05-01,Alabama,0.025409655882352916,0.03136514999999995,1.2343791724382678,0.9699362104139778,,0.9690831621630035,,0.9681966687872544,,0.966393181216576,,0.96445519,124.0,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9678910040556113,0.966393181216576,0.9596915386944723,0.94112158,0.9663483466679436,0.96445519,0.9537349633339717,0.93334371,0.010992573237965672,0.0,0.9699362104139778,,2.3069680823770438,2.2801959655296478,2.3060601554659126,2.247914756350068,2.302532060595721,2.2747280889837596,2.301158556465738,2.2411598902558634
1131,2023-05-01,1131_2023-05-01,Alabama,0.03913092470588234,-0.012339499999999948,-0.3153388296531877,1.1757986300340266,,1.1747645280445562,,1.173689882428124,,1.1715036167829,,1.1691543,94.0,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1733193424185269,1.1715036167829,1.1650179045425968,1.1442786,1.1714492664036746,1.1691543,1.1599369165351707,1.1442786,0.007055863916724098,0.0,1.1757986300340266,,2.3069680823770438,2.2801959655296478,2.3060601554659126,2.247914756350068,2.302532060595721,2.2747280889837596,2.301158556465738,2.2411598902558634
1133,2023-05-01,1133_2023-05-01,Alabama,0.027057847058823546,-0.015908299999999986,-0.5879366516269926,3.6521844279237743,,3.6492427994496723,,3.646202507063874,,3.6333247750823072,,3.6293314,685.0,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.642923360531951,3.6333247750823072,3.6158172469326426,3.5551553,3.6362862273820604,3.6293314,3.6072003803576966,3.5551553,0.026270770789330856,0.0,3.6521844279237743,,2.3069680823770438,2.2801959655296478,2.3060601554659126,2.247914756350068,2.302532060595721,2.2747280889837596,2.301158556465738,2.2411598902558634
2013,2023-05-01,2013_2023-05-01,Alaska,0.047941288235294116,-0.03447090000000008,-0.719023231724983,0.8875989080999839,,0.8868182746026549,,0.8854811649916791,,0.8838523071185522,,0.88255262,26.0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8853839155709621,0.8838523071185522,0.8839682677854811,0.88255262,0.8839620307034104,0.88255262,0.8832573253517052,0.88255262,0.0021619592730520343,0.0,0.8875989080999839,,4.402308409962226,4.346576321767468,4.395053996556743,4.272605214646465,4.398485092870315,4.340586379528897,4.390957078918252,4.265256108377425
2016,2023-05-01,2016_2023-05-01,Alaska,0.03580646470588233,0.27565740000000005,7.698537184954613,1.2421261400705372,,1.241033703764005,,1.239976026203827,,1.238093151885922,,1.2364101,58.0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.239700960617918,1.238093151885922,1.2380555636422923,1.2150928,1.2381597593632498,1.2364101,1.237284963014958,1.2150928,0.01018387915354725,0.0,1.2421261400705372,,4.402308409962226,4.346576321767468,4.395053996556743,4.272605214646465,4.398485092870315,4.340586379528897,4.390957078918252,4.265256108377425
2020,2023-05-01,2020_2023-05-01,Alaska,0.08728769411764707,0.13444319999999976,1.5402308579580086,6.91750847160224,,6.911936808864092,,6.906188621072028,,6.895524586209741,,6.8861842,15231.0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.904550005381954,6.895524586209741,6.879166252690976,6.8323822,6.895965802427256,6.8861842,6.865831817880295,6.8319302,0.02722947841096662,0.0,6.91750847160224,,4.402308409962226,4.346576321767468,4.395053996556743,4.272605214646465,4.398485092870315,4.340586379528897,4.390957078918252,4.265256108377425
2050,2023-05-01,2050_2023-05-01,Alaska,0.03497681176470588,-0.059625209999999984,-1.7047068326612351,0.9230088340433543,,0.9221970579048199,,0.9213534547808699,,0.920010624173944,,0.91875798,108.0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9211870456198779,0.920010624173944,0.898704957809939,0.85070181,0.9200406863182713,0.91875798,0.8882069181591357,0.85070181,0.028766167399879132,0.0,0.9230088340433543,,4.402308409962226,4.346576321767468,4.395053996556743,4.272605214646465,4.398485092870315,4.340586379528897,4.390957078918252,4.265256108377425
2060,2023-05-01,2060_2023-05-01,Alaska,1.040306705882353,1.0071950000000012,0.968171207880211,12.282669765263188,,12.2727767678441,,12.262631372841566,,12.256695633106181,,12.248322,73.0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.264034591263949,12.256695633106181,12.228214128965307,12.080537,12.255883001982582,12.248322,12.196174167657958,12.080537,0.013755229446301524,0.0,12.282669765263188,,4.402308409962226,4.346576321767468,4.395053996556743,4.272605214646465,4.398485092870315,4.340586379528897,4.390957078918252,4.265256108377425
